stno: Observation's Number (Length: 6 digits)
yyyymmddhh: UTC Time, yyyy: year, mm: month, dd: day, hh: hour (Length: 11 digits)
Si: Significant Code (Length: 3 digits)
Press: Pressure (Uint: hpa, Length: 7 digits)
Heigh: Geopotential Height (Unit: gpm, Length: 6 digits)
Tx: Temperature (Unit: degrees Celsius, Length: 6 digits)
Td: Dew Point (Unit: degrees Celsius, Length: 6 digits)
Wd: Wind Direction (Unit: degrees 360, Length: 4 digits)
Ws: Wind Speed (Unit: m/s, Length: 6 digits)
RH: Relative Humidity (Unit: %, Length: 4 digits)
-----------------------------------------------------------
  stno yyyymmddhh Si  Press Heigh    Tx    Td  Wd    Ws  RH
466920 2020062812 06  543.1 05243   0.0  -3.8 235   5.3  75
466920 2020062812 02  530.2 05434  -0.7  -4.2 228   4.9  76
466920 2020062812 02  509.1 05759  -1.8 -12.9 229   4.8  42
466920 2020062812 06  504.1 05837  -2.4 -12.4 225   5.0  45
466920 2020062812 10  500.0 05902  -2.9  -9.8 227   5.2  58
466920 2020062812 02  494.4 05991  -3.3  -9.2 234   5.2  63
466920 2020062812 02  487.7 06098  -3.8 -13.4 238   5.7  47
466920 2020062812 06  467.4 06433  -6.5 -12.8 235   7.2  60
466920 2020062812 06  455.3 06638  -7.5 -13.0 221   6.5  64
466920 2020062812 02  451.7 06700  -8.0 -13.3 227   5.7  65
466920 2020062812 06  446.7 06786  -8.5 -14.8 244   5.6  60
466920 2020062812 02  425.0 07171 -10.9 -15.5 238   4.6  68
466920 2020062812 02  413.6 07380 -11.9 -21.8 254   5.7  43
466920 2020062812 06  403.0 07575 -13.2 -21.9 266   6.2  48
466920 2020062812 10  400.0 07634 -13.5 -20.3 263   6.9  56
466920 2020062812 06  386.5 07895 -15.6 -22.3 246   7.8  56
466920 2020062812 02  377.8 08065 -16.9 -25.1 253   7.2  49
466920 2020062812 06  376.9 08085 -17.0 -24.4 253   7.0  52
466920 2020062812 02  369.3 08236 -18.1 -18.1 234   3.9 100
466920 2020062812 02  365.4 08314 -18.6 -19.2 207   3.2  94
466920 2020062812 02  363.8 08351 -16.4 -25.1 198   3.2  47
466920 2020062812 02  362.7 08371 -15.8 -23.4 192   3.3  52
466920 2020062812 02  360.5 08417 -16.0 -21.8 185   3.4  61
466920 2020062812 02  349.7 08645 -17.5 -25.4 179   4.3  50
466920 2020062812 02  346.1 08725 -17.6 -40.9 178   4.9  11
466920 2020062812 02  345.1 08746 -17.7 -38.5 179   5.0  14
466920 2020062812 04  326.5 09156 -21.0 -38.0 138   0.0  20
466920 2020062812 10  300.0 09774 -25.6 -40.5   1   3.2  23
466920 2020062812 04  263.3 10705 -33.7 -41.2 180   0.7  46
466920 2020062812 02  254.8 10933 -35.7 -43.6 185   2.4  44
466920 2020062812 02  252.6 10995 -36.2 -40.7 186   2.6  63
466920 2020062812 02  250.9 11042 -36.6 -46.3 185   2.8  36
466920 2020062812 10  250.0 11066 -36.8 -45.9 181   2.9  39
466920 2020062812 02  244.7 11215 -38.2 -46.0 156   4.8  44
466920 2020062812 06  244.1 11230 -38.3 -46.7 151   5.0  41
466920 2020062812 06  240.2 11342 -38.5 -54.0 118   6.9  18
466920 2020062812 02  238.5 11390 -38.6 -57.2 112   7.3  12
466920 2020062812 06  225.3 11778 -41.3 -55.9  97   8.6  19
466920 2020062812 06  201.6 12521 -47.7 -52.2  33  10.0  59
466920 2020062812 10  200.0 12576 -47.9 -53.2  31  10.0  55
466920 2020062812 02  190.0 12911 -51.1 -53.7  17  10.1  73
466920 2020062812 02  187.6 12994 -51.7 -59.0  12  12.0  41
466920 2020062812 06  186.5 13033 -52.0 -58.5  11  12.7  46
466920 2020062812 02  177.1 13366 -55.1 -59.9  11  13.7  56
466920 2020062812 02  170.2 13618 -57.4 -63.1  11  15.6  49
466920 2020062812 02  168.3 13688 -57.9 -66.3  10  16.2  34
466920 2020062812 02  163.3 13879 -59.4 -63.1   4  17.2  63
466920 2020062812 06  154.3 14229 -62.3 -66.4   0  21.5  58
466920 2020062812 10  150.0 14405 -63.7 -68.3   1  21.2  54
466920 2020062812 02  139.9 14826 -66.9 -75.1  15  20.5  31
466920 2020062812 06  120.1 15735 -73.9 -77.1  59  12.6  62
466920 2020062812 02  118.6 15807 -74.6 -77.4  60  12.9  65
466920 2020062812 04  112.7 16102 -77.1 -81.0  44  10.3  55
466920 2020062812 06  108.6 16314 -78.6 -83.3  36  13.1  48
466920 2020062812 03  104.4 16537 -79.8 -83.6  36  16.6  54
466920 2020062812 02  100.1 16776 -79.4 -84.1  41  16.0  47
466920 2020062812 10  100.0 16781 -79.4 -84.2  41  16.0  47
466920 2020062812 04   96.6 16978 -78.5 -85.6  40  20.4  32
466920 2020062812 02   95.2 17063 -77.9 -85.9  48  19.0  28
466920 2020062812 06   88.4 17481 -78.3 -87.1  66  14.2  24
466920 2020062812 06   82.8 17858 -79.3 -88.3  50  16.9  23
466920 2020062812 02   81.9 17915 -79.3 -88.6  52  17.5  22
466920 2020062812 06   71.9 18661 -75.5 -89.6  90  14.7  10
466920 2020062812 10   70.0 18821 -75.2 -90.0  81  11.3   9
466920 2020062812 04   69.5 18865 -75.1 -89.8  76  11.0   9
466920 2020062812 06   68.1 18977 -74.8 -90.4  62  13.7   8
466920 2020062812 04   65.6 19196 -72.5 -90.1  71  17.2   6
466920 2020062812 06   62.8 19457 -71.1 -90.1  96  13.9   5
466920 2020062812 06   59.9 19741 -69.0 -90.2  67  12.0   3
466920 2020062812 06   57.8 19950 -68.1 -90.2 102  11.6   3
466920 2020062812 02   56.0 20138 -66.9 -90.0  78   9.3   2
466920 2020062812 06   55.4 20201 -66.9 -90.0  71   9.7   2
466920 2020062812 10   50.0 20826 -65.2 -90.0  70   6.3   2
466920 2020062812 04   48.4 21027 -64.1 -89.7  60   3.5   2
466920 2020062812 06   46.2 21312 -64.5 -89.7  71  10.7   2
466920 2020062812 06   44.9 21487 -63.1 -89.9  75  10.3   1
466920 2020062812 06   43.1 21734 -60.7 -89.0  51  11.2   1
466920 2020062812 06   40.7 22092 -60.0 -88.4  88  11.5   1
466920 2020062812 04   39.4 22301 -59.0 -88.0  74   8.6   1
466920 2020062812 06   38.7 22415 -59.0 -87.9  62  10.1   1
466920 2020062812 06   35.4 22977 -57.2 -87.2  84  10.8   1
466920 2020062812 06   33.9 23237 -55.2 -86.3  71  12.8   1
466920 2020062812 06   31.8 23659 -54.6 -85.7  84  11.5   1
466920 2020062812 06   30.9 23847 -53.2 -85.6  76  16.1   1
466920 2020062812 04   30.3 23971 -52.5 -85.1  83  18.6   1
466920 2020062812 10   30.0 24032 -51.8 -84.7  88  18.2   1
466920 2020062812 06   29.1 24232 -52.3 -84.5 102  15.2   1
466920 2020062812 06   27.1 24687 -49.9 -84.0  77  15.7   0
466920 2020062812 06   25.4 25123 -49.0 -83.5  87  16.4   0
466920 2020062812 06   24.1 25458 -48.7 -83.2  71  13.1   0
466920 2020062812 02   24.0 25499 -48.5 -83.0  72  13.2   0
466920 2020062812 06   22.6 25884 -49.1 -83.3  88  14.7   0
466920 2020062812 06   21.7 26152 -50.0 -83.6  68  12.1   1
466920 2020062812 06   20.8 26435 -49.9 -84.0  96  13.7   0
466920 2020062812 16   20.0 26680 -49.6 -83.9  84   9.0   0
466920 2020062812 04   19.7 26787 -49.6 -83.9  67   7.6   0
466920 2020062812 06   19.4 26894 -49.6 -83.7  51   9.2   0
466920 2020062812 04   18.6 27166 -50.1 -83.9  61  14.3   0
466920 2020062812 06   18.1 27328 -50.7 -84.2  68  14.5   1
466920 2020062812 06   17.5 27538 -50.8 -84.5  95  13.7   0
466920 2020062812 02   16.6 27890 -49.6 -83.8  72   8.9   0
466920 2020062812 04   16.4 27961 -50.0 -83.9  62   8.7   0
466920 2020062812 06   16.0 28127 -50.6 -84.1  42   9.6   1
466920 2020062812 03   14.9 28584 -52.9 -85.1  77  14.7   1
466920 2020062812 04   14.9 28592 -52.9 -85.1  78  14.7   1
466920 2020062812 06   14.7 28699 -52.7 -85.2  86  13.2   1
466920 2020062812 06   14.4 28834 -53.0 -85.5  85  10.0   1
466920 2020062812 04   14.1 28946 -52.1 -85.8  73   8.9   0
466920 2020062812 06   13.7 29123 -47.9 -84.5  53  10.5   0
466920 2020062812 02   12.8 29609 -46.1 -82.9  65  19.7   0
466920 2020062812 04   12.7 29670 -46.2 -82.7  68  20.6   0
466920 2020062812 06   12.0 30022 -46.5 -82.8  92  15.8   0
466920 2020062812 06   10.8 30698 -43.9 -81.8  83  21.6   0
466920 2020062812 04   10.3 31046 -43.0 -81.6  96  24.1   0
466920 2020062812 10   10.0 31245 -41.9 -81.0  93  22.3   0
466920 2020062812 06    9.6 31499 -41.1 -80.7 101  21.4   0
466920 2020062812 06    8.5 32313 -37.5 -79.3  87  16.4   0
466920 2020062812 06    8.2 32592 -37.4 -79.0 101  16.2   0
466920 2020062812 06    7.9 32890 -36.2 -78.7  81  17.4   0
466920 2020062812 06    7.3 33410 -34.3 -77.6  97  14.3   0
466920 2020062812 02    7.1 33548 -33.9 -77.3  95  11.9   0
466920 2020062812 20    6.7 33958 -35.8 -78.5  90  11.6   0
466920 2020062900 01 1006.3 00011  29.4  22.2 209   0.5  65
466920 2020062900 10 1000.0 00067  28.5  23.1 172   1.0  72
466920 2020062900 06  953.1 00494  25.0  22.5 246   8.3  85
466920 2020062900 10  925.0 00756  23.1  21.7 244  12.8  91
466920 2020062900 02  907.5 00923  21.8  21.1 239  15.1  95
466920 2020062900 06  877.3 01217  20.5  19.4 239  16.6  93
466920 2020062900 10  850.0 01491  19.8  17.0 236  15.6  83
466920 2020062900 02  847.4 01518  19.7  16.6 235  15.4  82
466920 2020062900 02  838.6 01609  20.4  14.8 230  13.7  70
466920 2020062900 04  769.8 02344  16.5  11.4 203   2.3  71
466920 2020062900 02  755.7 02501  16.2   8.4 190   3.7  59
466920 2020062900 06  748.7 02580  15.6   8.8 183   5.1  63
466920 2020062900 06  710.8 03020  12.8   7.3 213   6.3  69
466920 2020062900 10  700.0 03150  11.9   7.2 204   6.7  72
466920 2020062900 06  689.2 03280  11.3   6.4 194   7.0  71
466920 2020062900 02  678.4 03410  10.4   6.8 196   7.5  78
466920 2020062900 02  659.0 03653   9.5   1.1 206   6.7  55
466920 2020062900 06  615.7 04214   6.2  -1.7 234   7.1  56
466920 2020062900 02  594.8 04496   4.8  -5.6 218   5.9  46
466920 2020062900 06  591.3 04545   4.5  -5.6 216   5.6  47
466920 2020062900 06  550.3 05126   0.5  -7.6 221   5.7  54
466920 2020062900 02  547.7 05163   0.2  -7.6 222   5.7  55
466920 2020062900 02  519.1 05593  -1.4 -14.8 236   5.3  35
466920 2020062900 06  512.8 05691  -2.0 -12.0 248   5.0  46
466920 2020062900 10  500.0 05890  -3.0 -13.2 247   3.8  45
466920 2020062900 02  462.5 06503  -6.8 -18.7 270   4.4  38
466920 2020062900 02  454.8 06634  -7.8 -14.4 257   4.5  59
466920 2020062900 06  451.7 06688  -7.9 -15.2 257   5.1  55
466920 2020062900 02  432.5 07023  -9.4 -21.1 271   5.2  37
466920 2020062900 06  426.6 07132 -10.2 -20.3 271   5.0  43
466920 2020062900 10  400.0 07625 -12.8 -18.8 318   4.8  60
466920 2020062900 02  399.7 07631 -12.8 -18.9 318   4.8  60
466920 2020062900 06  386.9 07877 -13.5 -22.7 335   6.5  45
466920 2020062900 02  365.3 08312 -17.0 -23.9 322   5.9  55
466920 2020062900 06  364.4 08330 -17.2 -24.5 321   5.8  53
466920 2020062900 02  362.0 08380 -17.3 -31.0 323   5.2  29
466920 2020062900 02  341.4 08817 -18.9 -37.9 327   6.1  17
466920 2020062900 02  338.1 08892 -19.2 -33.7 331   5.5  26
466920 2020062900 06  337.8 08896 -19.2 -33.0 331   5.5  28
466920 2020062900 02  334.2 08975 -20.0 -30.0 325   5.8  40
466920 2020062900 06  326.1 09157 -21.6 -30.8 312   6.1  43
466920 2020062900 02  311.3 09498 -24.6 -31.5 327   7.3  52
466920 2020062900 02  301.5 09728 -26.6 -40.4 337   8.4  26
466920 2020062900 10  300.0 09764 -26.9 -37.0 337   8.9  38
466920 2020062900 06  296.2 09859 -27.7 -36.5 340   9.9  43
466920 2020062900 02  292.7 09942 -28.4 -33.4 342   8.8  62
466920 2020062900 02  279.2 10282 -30.6 -32.5 324   4.1  83
466920 2020062900 02  269.9 10519 -31.7 -37.5 345   5.8  56
466920 2020062900 06  261.1 10754 -33.5 -39.1 348   5.0  57
466920 2020062900 02  258.7 10818 -34.0 -40.5 350   4.7  52
466920 2020062900 04  255.8 10895 -34.6 -39.0   5   4.4  64
466920 2020062900 10  250.0 11056 -35.9 -40.0  29   5.9  66
466920 2020062900 02  246.9 11142 -36.7 -40.2  38   6.5  70
466920 2020062900 02  244.5 11212 -37.0 -48.9  48   6.8  28
466920 2020062900 06  243.4 11241 -37.3 -45.1  51   6.9  44
466920 2020062900 02  242.7 11256 -37.6 -40.1  52   7.1  77
466920 2020062900 02  241.0 11309 -38.0 -47.2  54   7.4  37
466920 2020062900 02  239.2 11359 -38.5 -44.5  55   7.9  53
466920 2020062900 02  237.5 11412 -38.9 -49.6  57   8.5  31
466920 2020062900 02  226.2 11743 -42.0 -49.7  54  10.6  43
466920 2020062900 02  222.5 11851 -42.9 -54.6  57  10.6  26
466920 2020062900 06  202.1 12496 -48.5 -53.1  59   8.5  59
466920 2020062900 10  200.0 12564 -49.1 -53.4  56   8.2  61
466920 2020062900 02  199.9 12565 -49.1 -53.4  56   8.1  61
466920 2020062900 04  197.8 12635 -49.6 -54.6  49   8.2  56
466920 2020062900 02  172.5 13516 -57.3 -67.5  24  16.1  26
466920 2020062900 06  168.0 13682 -58.3 -68.9  16  17.3  25
466920 2020062900 06  156.2 14138 -62.0 -68.9  15  21.7  40
466920 2020062900 10  150.0 14386 -64.0 -69.7  20  21.4  46
466920 2020062900 02  129.8 15258 -71.4 -72.7  27  21.4  82
466920 2020062900 02  126.4 15410 -72.6 -75.3  28  21.9  68
466920 2020062900 04  125.0 15476 -72.8 -77.2  29  22.2  52
466920 2020062900 02  119.5 15742 -73.7 -82.6  33  20.3  25
466920 2020062900 04  111.9 16123 -75.8 -82.3  29  11.2  36
466920 2020062900 03  101.8 16667 -78.9 -84.7  35  19.3  39
466920 2020062900 12  100.0 16768 -78.9 -85.0  38  20.4  38
466920 2020062900 02   97.0 16938 -79.4 -86.5  40  22.8  32
466920 2020062900 02   93.4 17157 -75.3 -86.1  61  19.3  18
466920 2020062900 06   91.8 17257 -75.8 -87.1  66  18.1  16
466920 2020062900 02   85.3 17679 -79.2 -88.2  52  15.4  23
466920 2020062900 06   82.5 17867 -78.8 -87.9  46  18.7  23
466920 2020062900 06   75.2 18392 -79.1 -88.8  71  17.4  20
466920 2020062900 02   73.6 18519 -79.6 -89.5  63  16.6  19
466920 2020062900 06   72.4 18610 -78.4 -89.5  54  17.9  16
466920 2020062900 10   70.0 18803 -75.6 -89.3  58  19.3  11
466920 2020062900 06   68.6 18919 -75.6 -89.9  59  19.0  10
466920 2020062900 06   65.4 19195 -73.7 -90.1  86  16.8   7
466920 2020062900 06   61.9 19524 -71.4 -90.3  64  13.4   5
466920 2020062900 04   58.1 19898 -68.5 -91.0  73  19.8   3
466920 2020062900 02   57.8 19931 -68.0 -90.9  76  19.7   2
466920 2020062900 10   50.0 20802 -66.0 -91.3  88  16.1   2
466920 2020062900 06   47.6 21094 -64.9 -91.3  96  14.3   1
466920 2020062900 02   46.6 21229 -65.0 -91.6  91  13.5   1
466920 2020062900 06   45.1 21435 -62.7 -91.1  87  14.3   1
466920 2020062900 06   42.8 21761 -60.1 -90.7 117  12.2   1
466920 2020062900 02   42.5 21790 -59.8 -90.5 117  11.8   1
466920 2020062900 04   40.8 22052 -60.8 -90.1  91  11.0   1
466920 2020062900 06   39.9 22186 -61.5 -90.4  81  11.5   1
466920 2020062900 02   39.7 22223 -61.6 -90.7  80  12.2   1
466920 2020062900 02   36.6 22725 -57.0 -89.4  76  15.0   0
466920 2020062900 06   35.7 22886 -56.7 -89.0  81  19.0   0
466920 2020062900 06   34.1 23189 -56.8 -89.0 103  17.7   0
466920 2020062900 06   30.4 23906 -55.8 -88.7 100  12.5   0
466920 2020062900 10   30.0 23995 -55.7 -88.8  94  11.8   0
466920 2020062900 04   29.7 24064 -55.3 -88.7  82  11.5   0
466920 2020062900 06   29.3 24134 -55.1 -88.6  73  11.9   0
466920 2020062900 06   28.3 24360 -54.1 -88.2  92  13.5   0
466920 2020062900 06   25.9 24941 -52.2 -87.5  77  14.7   0
466920 2020062900 10   20.0 26615 -49.9 -86.8  90  15.1   0
466920 2020062900 06   18.3 27200 -49.1 -86.6  83  12.3   0
466920 2020062900 06   16.8 27738 -48.9 -86.6  82  20.7   0
466920 2020062900 02   16.6 27821 -48.5 -86.4  85  22.3   0
466920 2020062900 02   16.1 28037 -49.2 -86.7  93  25.9   0
466920 2020062900 06   14.9 28529 -47.1 -85.9 109  16.0   0
466920 2020062900 06   14.2 28873 -46.1 -85.3  93  20.5   0
466920 2020062900 06   12.6 29677 -42.6 -83.0 114  11.6   0
466920 2020062900 02   12.1 29938 -40.8 -81.8  94  10.3   0
466920 2020062900 06   11.4 30375 -41.0 -81.9  84   8.1   0
466920 2020062900 20   10.7 30781 -41.5 -82.2 103  12.1   0
466920 2020062912 01 1003.8 00011  31.1  25.7 119   1.2  73
466920 2020062912 10 1000.0 00043  30.5  25.2  75   1.2  73
466920 2020062912 10  925.0 00739  25.2  22.3 240   4.2  83
466920 2020062912 06  895.9 01021  22.8  21.8 231   5.0  93
466920 2020062912 02  885.6 01122  22.1  21.5 227   6.3  96
466920 2020062912 10  850.0 01479  21.2  19.3 241  10.4  88
466920 2020062912 02  829.9 01688  20.2  17.3 244  14.4  82
466920 2020062912 04  808.1 01918  19.8  14.0 237  15.1  69
466920 2020062912 02  788.3 02132  18.7  10.6 239  14.2  59
466920 2020062912 06  701.4 03125  13.1   3.3 256  10.6  51
466920 2020062912 10  700.0 03142  13.0   3.5 256  10.6  52
466920 2020062912 02  688.3 03284  11.9   1.9 254   9.7  50
466920 2020062912 02  649.2 03772   9.8   2.8 258   9.2  61
466920 2020062912 02  575.1 04767   3.1  -1.0 246   7.5  74
466920 2020062912 06  570.8 04829   2.7  -2.1 245   6.9  70
466920 2020062912 02  553.4 05081   1.9  -8.7 237   5.9  45
466920 2020062912 06  545.4 05197   0.9  -4.3 229   6.4  68
466920 2020062912 02  545.0 05203   0.8  -4.2 229   6.4  68
466920 2020062912 02  534.3 05362  -0.2  -8.1 237   6.4  55
466920 2020062912 02  518.0 05610  -2.6  -5.8 236   8.0  78
466920 2020062912 10  500.0 05889  -2.9 -12.2 233   8.3  48
466920 2020062912 02  499.3 05903  -3.0 -14.0 233   8.2  42
466920 2020062912 06  498.0 05920  -3.1 -14.2 233   8.1  41
466920 2020062912 06  483.1 06161  -5.0 -17.0 252   6.7  38
466920 2020062912 02  475.7 06281  -6.0 -18.8 238   7.2  35
466920 2020062912 06  472.6 06331  -6.2 -17.8 233   8.1  39
466920 2020062912 02  465.0 06461  -6.8 -16.0 238   6.6  47
466920 2020062912 02  455.7 06616  -6.8 -19.6 230   5.3  35
466920 2020062912 02  452.9 06666  -7.4 -10.3 229   5.5  79
466920 2020062912 02  449.4 06728  -7.1 -19.4 233   5.3  36
466920 2020062912 02  445.2 06798  -7.2 -20.6 238   4.4  33
466920 2020062912 02  437.2 06939  -7.7 -22.1 262   3.3  30
466920 2020062912 06  416.8 07308 -10.8 -16.2 258   5.0  64
466920 2020062912 10  400.0 07625 -13.5 -18.2 252   4.0  68
466920 2020062912 06  393.1 07758 -14.7 -17.8 235   5.7  77
466920 2020062912 02  385.7 07902 -16.0 -18.5 241   2.7  80
466920 2020062912 02  384.4 07924 -16.1 -19.9 246   2.2  72
466920 2020062912 02  380.4 08004 -15.0 -25.5 268   2.6  40
466920 2020062912 06  336.1 08930 -20.5 -37.1 334   5.0  21
466920 2020062912 02  323.5 09213 -22.4 -41.3 335   6.3  16
466920 2020062912 10  300.0 09763 -25.4 -36.7   9   2.8  34
466920 2020062912 02  298.2 09805 -25.7 -35.3   5   2.6  40
466920 2020062912 04  290.8 09988 -27.4 -34.1  28   1.1  53
466920 2020062912 02  289.4 10021 -27.7 -33.6  46   1.2  57
466920 2020062912 02  285.0 10133 -28.2 -44.8  52   2.3  18
466920 2020062912 02  266.6 10605 -32.6 -36.9  81   2.0  65
466920 2020062912 02  262.8 10709 -33.3 -45.1 103   2.7  29
466920 2020062912 02  258.0 10837 -34.2 -49.5 126   3.0  20
466920 2020062912 10  250.0 11055 -36.2 -45.7  95   1.9  37
466920 2020062912 02  233.6 11523 -40.4 -46.9 345   3.5  50
466920 2020062912 06  230.6 11611 -41.1 -45.5 336   5.1  62
466920 2020062912 02  227.6 11699 -41.6 -45.3 340   5.6  67
466920 2020062912 02  217.7 11997 -43.3 -47.7 351   8.0  62
466920 2020062912 02  211.6 12190 -45.1 -48.7 349   8.4  67
466920 2020062912 10  200.0 12564 -48.3 -52.7   1   9.4  60
466920 2020062912 06  193.9 12766 -49.9 -55.1   5   9.4  55
466920 2020062912 02  187.5 12989 -51.8 -58.5  14   8.6  44
466920 2020062912 02  183.3 13132 -53.2 -57.5  29   8.5  60
466920 2020062912 06  182.5 13161 -53.5 -58.7  31   8.5  53
466920 2020062912 02  181.6 13191 -53.8 -60.7  30   8.3  43
466920 2020062912 06  174.3 13453 -56.3 -60.5  26   8.5  59
466920 2020062912 02  167.7 13698 -58.5 -61.9  43   7.7  65
466920 2020062912 06  164.5 13819 -59.4 -64.8  54   9.4  50
466920 2020062912 10  150.0 14389 -64.4 -70.0  48   9.6  47
466920 2020062912 02  144.7 14609 -66.2 -73.9  42  10.9  34
466920 2020062912 04  140.6 14780 -67.8 -73.6  39  10.7  44
466920 2020062912 02  139.0 14852 -68.5 -74.2  41  11.4  44
466920 2020062912 02  130.6 15222 -68.7 -81.9  33  19.1  14
466920 2020062912 06  129.6 15269 -69.1 -81.5  33  19.3  16
466920 2020062912 06  116.7 15883 -73.8 -80.5  61  18.1  37
466920 2020062912 02  109.5 16259 -76.9 -81.5  54  17.7  49
466920 2020062912 12  100.0 16776 -79.2 -84.6  38  17.3  43
466920 2020062912 03   98.8 16844 -79.6 -85.4  36  17.6  40
466920 2020062912 06   96.9 16957 -78.0 -85.6  31  18.3  29
466920 2020062912 02   93.3 17174 -75.7 -86.7  59  18.9  17
466920 2020062912 06   89.6 17401 -77.2 -88.2  82  18.6  17
466920 2020062912 06   78.5 18158 -79.1 -89.0  65  15.4  20
466920 2020062912 02   78.3 18172 -79.1 -89.1  66  15.6  19
466920 2020062912 06   74.1 18494 -75.6 -89.2  71  15.9  11
466920 2020062912 02   71.9 18668 -74.7 -89.5  94  17.1   9
466920 2020062912 06   71.2 18725 -74.8 -89.4  97  16.3   9
466920 2020062912 10   70.0 18823 -75.4 -89.9  96  13.7   9
466920 2020062912 02   69.3 18883 -75.7 -90.2  94  12.8   9
466920 2020062912 06   67.5 19033 -73.8 -89.7  97  12.8   8
466920 2020062912 06   64.8 19271 -74.6 -90.7  75  10.5   7
466920 2020062912 06   60.6 19665 -72.5 -90.4  92  14.3   5
466920 2020062912 02   59.3 19789 -72.4 -90.9  92  12.4   5
466920 2020062912 06   58.2 19895 -71.1 -90.9  90  11.3   4
466920 2020062912 04   57.2 20001 -70.7 -91.2  77  10.1   3
466920 2020062912 06   55.4 20196 -67.2 -91.7  42  12.6   2
466920 2020062912 06   52.6 20512 -63.2 -92.0  64  13.9   1
466920 2020062912 02   52.1 20571 -62.7 -92.1  64  14.9   1
466920 2020062912 10   50.0 20820 -62.3 -91.8  58  12.5   1
466920 2020062912 06   48.6 20993 -61.9 -91.5  65  13.4   1
466920 2020062912 04   47.5 21144 -62.1 -91.5  77  15.2   1
466920 2020062912 06   45.9 21353 -60.7 -91.2 100  12.5   1
466920 2020062912 02   43.2 21726 -60.0 -91.2  80  13.2   0
466920 2020062912 06   43.1 21736 -60.0 -91.2  80  13.1   0
466920 2020062912 06   41.9 21918 -60.5 -90.9  85  12.9   1
466920 2020062912 06   40.2 22172 -60.4 -91.5 119  10.2   0
466920 2020062912 04   39.3 22320 -59.7 -91.1 104   6.4   0
466920 2020062912 06   38.2 22500 -59.9 -91.3  73   9.4   0
466920 2020062912 06   35.0 23044 -59.3 -90.8  79  13.2   0
466920 2020062912 06   32.8 23448 -59.4 -91.4  56  15.7   0
466920 2020062912 02   32.7 23457 -59.4 -91.5  56  15.9   0
466920 2020062912 10   30.0 24012 -56.0 -90.2  65  18.5   0
466920 2020062912 04   28.0 24461 -54.3 -89.6  79  22.2   0
466920 2020062912 06   27.3 24623 -54.4 -89.3  87  19.8   0
466920 2020062912 06   25.2 25123 -52.6 -89.3  71  18.1   0
466920 2020062912 02   24.9 25196 -51.8 -88.9  73  18.9   0
466920 2020062912 06   21.1 26284 -50.5 -88.1 100  19.1   0
466920 2020062912 10   20.0 26629 -49.4 -87.5  90  15.3   0
466920 2020062912 06   19.6 26753 -49.0 -87.2  87  15.1   0
466920 2020062912 06   18.3 27230 -47.9 -86.5 100  13.3   0
466920 2020062912 06   16.7 27823 -48.3 -86.7  82  18.1   0
466920 2020062912 06   15.6 28288 -48.6 -87.0 108  14.1   0
466920 2020062912 04   15.1 28477 -47.5 -86.2  95  11.1   0
466920 2020062912 06   14.8 28610 -46.7 -85.7  81  14.6   0
466920 2020062912 02   14.5 28773 -46.4 -85.5  74  19.7   0
466920 2020062912 04   14.3 28837 -46.5 -85.6  72  20.7   0
466920 2020062912 02   13.0 29472 -47.0 -85.9  68  18.7   0
466920 2020062912 06   12.2 29873 -44.4 -84.1  65  23.0   0
466920 2020062912 10   10.0 31238 -41.2 -82.1  82  19.3   0
466920 2020062912 06    9.8 31355 -41.1 -82.0  86  17.9   0
466920 2020062912 20    9.0 31945 -38.0 -80.0  79  14.9   0
466920 2020063000 01 1004.2 00011  29.6  24.0 204   0.6  72
466920 2020063000 10 1000.0 00049  28.7  23.9 239   0.8  75
466920 2020063000 06  978.4 00245  27.1  23.4 233   5.1  80
466920 2020063000 10  925.0 00738  23.5  22.1 241  13.1  91
466920 2020063000 02  907.8 00903  22.2  21.4 243  14.4  95
466920 2020063000 06  893.9 01037  22.6  19.3 245  16.1  81
466920 2020063000 02  887.5 01101  22.8  18.7 244  15.8  77
466920 2020063000 02  874.7 01227  22.8  17.0 238  15.4  69
466920 2020063000 10  850.0 01477  21.2  15.8 241  15.4  71
466920 2020063000 06  770.6 02322  18.0   8.6 227   8.5  54
466920 2020063000 02  765.7 02377  18.0   7.8 227   8.8  51
466920 2020063000 10  700.0 03139  13.0   4.7 228   9.2  56
466920 2020063000 06  667.9 03532  10.4   5.2 240   9.4  70
466920 2020063000 06  615.8 04205   6.0   2.2 231   9.3  76
466920 2020063000 02  561.8 04950   0.7  -1.2 250  10.1  87
466920 2020063000 06  550.0 05123   0.0  -4.6 252   9.8  71
466920 2020063000 02  526.6 05469  -1.7  -8.6 244   9.9  59
466920 2020063000 06  523.9 05508  -2.1  -6.5 243   9.9  72
466920 2020063000 02  519.9 05570  -2.6  -6.7 246   9.7  73
466920 2020063000 02  515.7 05636  -2.2 -14.3 251   9.1  39
466920 2020063000 06  510.5 05714  -2.3 -14.1 258   8.5  40
466920 2020063000 10  500.0 05880  -3.0 -19.7 254   9.8  26
466920 2020063000 06  494.2 05971  -3.5 -17.3 254  10.4  33
466920 2020063000 04  481.5 06177  -4.4 -17.3 267  11.7  35
466920 2020063000 06  469.9 06370  -5.2 -20.8 283  10.3  28
466920 2020063000 02  454.6 06628  -6.0 -25.7 271   6.6  19
