stno: Observation's Number (Length: 6 digits)
yyyymmddhh: UTC Time, yyyy: year, mm: month, dd: day, hh: hour (Length: 11 digits)
Si: Significant Code (Length: 3 digits)
Press: Pressure (Uint: hpa, Length: 7 digits)
Heigh: Geopotential Height (Unit: gpm, Length: 6 digits)
Tx: Temperature (Unit: degrees Celsius, Length: 6 digits)
Td: Dew Point (Unit: degrees Celsius, Length: 6 digits)
Wd: Wind Direction (Unit: degrees 360, Length: 4 digits)
Ws: Wind Speed (Unit: m/s, Length: 6 digits)
RH: Relative Humidity (Unit: %, Length: 4 digits)
-----------------------------------------------------------
  stno yyyymmddhh Si  Press Heigh    Tx    Td  Wd    Ws  RH
466920 2020121512 06   10.1 30805 -47.4 -83.1  67   6.7   0
466920 2020121512 10   10.0 30854 -47.1 -82.9  68   7.0   0
466920 2020121512 06    9.7 31051 -47.6 -83.1  90   6.4   0
466920 2020121512 06    9.5 31214 -47.7 -83.0  85   7.3   0
466920 2020121512 06    9.3 31362 -48.3 -83.2  90   6.2   0
466920 2020121512 20    7.9 32398 -49.6 -84.1 239   3.7   0
466920 2020121600 01 1023.6 00011  15.8  14.5  65   3.0  92
466920 2020121600 10 1000.0 00209  14.2  12.6  62   9.1  90
466920 2020121600 04  940.1 00727  10.3  10.3  74  14.4 100
466920 2020121600 02  939.5 00733  10.3  10.3  74  14.5 100
466920 2020121600 10  925.0 00862  10.2   9.4  75  13.7  94
466920 2020121600 06  868.4 01386   7.0   7.0  76  15.2 100
466920 2020121600 10  850.0 01562   6.3   6.3  82  13.9 100
466920 2020121600 06  842.8 01632   6.0   6.0  86  13.2 100
466920 2020121600 02  826.9 01787   5.4   5.3 110  12.1  99
466920 2020121600 06  797.0 02090   5.9   4.8 162   7.3  92
466920 2020121600 04  789.0 02172   6.2   5.3 184   6.5  93
466920 2020121600 02  780.4 02263   6.9   6.4 213   7.1  96
466920 2020121600 06  777.4 02293   6.6   6.4 220   7.3  98
466920 2020121600 06  749.4 02595   5.5   5.1 257  10.2  96
466920 2020121600 06  716.1 02967   3.9   2.7 256  13.7  91
466920 2020121600 02  709.7 03041   3.5   2.8 259  13.5  95
466920 2020121600 10  700.0 03152   2.8   0.6 266  13.3  85
466920 2020121600 02  683.8 03342   2.1  -3.9 278  14.7  64
466920 2020121600 06  673.1 03468   1.1  -5.2 282  16.3  63
466920 2020121600 04  577.1 04683  -8.9  -8.9 279  21.8 100
466920 2020121600 02  567.5 04816  -9.8  -9.8 274  25.8  99
466920 2020121600 02  563.2 04872  -5.2 -18.4 273  28.7  34
466920 2020121600 02  547.9 05089  -2.5 -35.4 273  32.9   5
466920 2020121600 02  539.0 05219  -3.0 -35.5 271  32.9   6
466920 2020121600 10  500.0 05811  -5.5 -41.0 264  34.8   4
466920 2020121600 06  498.9 05827  -5.6 -42.3 264  34.8   3
466920 2020121600 02  475.1 06209  -7.2 -39.6 273  34.5   5
466920 2020121600 04  466.4 06350  -8.5 -33.8 277  34.8  10
466920 2020121600 06  432.7 06930 -12.7 -36.2 283  32.7  12
466920 2020121600 10  400.0 07524 -16.5 -41.7 272  32.8   9
466920 2020121600 06  386.2 07785 -18.2 -44.5 267  34.0   8
466920 2020121600 02  359.9 08307 -22.9 -44.9 271  33.3  11
466920 2020121600 02  352.3 08464 -21.8 -52.7 273  34.4   4
466920 2020121600 10  300.0 09626 -30.7 -58.8 271  34.5   4
466920 2020121600 06  298.0 09672 -30.9 -59.3 272  34.6   4
466920 2020121600 05  256.5 10721 -38.6 -66.2 262  36.9   3
466920 2020121600 10  250.0 10897 -39.6 -68.9 259  35.1   3
466920 2020121600 02  238.7 11211 -41.4 -70.8 254  35.2   2
466920 2020121600 06  227.6 11533 -44.5 -71.0 254  33.8   3
466920 2020121600 10  200.0 12384 -51.9 -73.9 269  33.3   5
466920 2020121600 06  191.0 12678 -54.4 -75.4 273  32.9   6
466920 2020121600 02  160.3 13782 -63.9 -77.7 264  33.1  14
466920 2020121600 02  151.0 14147 -65.5 -84.4 269  30.2   6
466920 2020121600 10  150.0 14183 -65.8 -84.3 269  30.2   6
466920 2020121600 06  128.3 15119 -73.6 -83.4 266  29.4  22
466920 2020121600 06  115.0 15747 -78.1 -85.9 248  30.0  29
466920 2020121600 12  100.0 16537 -82.5 -88.6 263  25.2  36
466920 2020121600 06   94.9 16828 -83.5 -89.3 254  26.2  38
466920 2020121600 03   90.6 17087 -84.6 -90.2 261  28.4  39
466920 2020121600 04   90.5 17091 -84.6 -90.2 261  28.4  39
466920 2020121600 02   85.2 17425 -84.3 -90.3 259  27.0  36
466920 2020121600 06   82.5 17604 -81.0 -88.7 269  27.3  28
466920 2020121600 02   77.0 17992 -74.8 -89.2 260  19.7  10
466920 2020121600 06   73.2 18290 -73.9 -90.7 253  13.2   6
466920 2020121600 02   72.9 18315 -73.8 -90.6 253  13.1   6
466920 2020121600 10   70.0 18552 -74.8 -90.0 275  13.6   8
466920 2020121600 06   69.1 18623 -75.2 -89.8 279  12.7   9
466920 2020121600 06   65.8 18911 -75.4 -89.3 252  12.5  10
466920 2020121600 02   64.8 19001 -76.0 -89.8 252  13.5  10
466920 2020121600 06   62.2 19240 -73.3 -90.2 272  10.9   6
466920 2020121600 06   60.8 19367 -71.5 -90.5 265   7.5   5
466920 2020121600 02   60.5 19401 -71.4 -90.5 258   6.8   4
466920 2020121600 06   59.3 19520 -71.8 -91.1 232   6.9   4
466920 2020121600 02   58.1 19641 -72.0 -91.8 236   9.6   4
466920 2020121600 06   54.4 20031 -65.5 -93.4 280   6.1   1
466920 2020121600 02   53.7 20114 -64.6 -92.7 271   4.9   1
466920 2020121600 06   52.4 20264 -65.5 -91.3 240   5.7   1
466920 2020121600 02   51.1 20410 -66.4 -91.3 236   8.2   2
466920 2020121600 10   50.0 20545 -65.5 -91.8 241   8.1   1
466920 2020121600 06   49.7 20575 -65.2 -92.0 243   7.6   1
466920 2020121600 06   48.1 20777 -64.5 -91.3 275   5.5   1
466920 2020121600 04   44.4 21274 -62.8 -91.5 197   1.2   1
466920 2020121600 06   42.6 21530 -62.4 -90.4 204   5.1   1
466920 2020121600 06   41.6 21665 -62.5 -90.4 228   5.3   1
466920 2020121600 06   34.4 22862 -60.0 -89.4 109   5.1   1
466920 2020121600 06   31.5 23403 -58.5 -89.0 118   6.0   1
466920 2020121600 06   30.6 23593 -56.6 -88.6  88   5.5   0
466920 2020121600 02   30.4 23640 -56.4 -88.2  85   5.5   1
466920 2020121600 10   30.0 23715 -56.7 -88.0  81   5.9   1
466920 2020121600 06   28.7 23987 -56.8 -87.7  57   6.3   1
466920 2020121600 06   27.3 24312 -57.3 -87.7  92  10.8   1
466920 2020121600 02   26.8 24432 -58.0 -88.3  94  11.9   1
466920 2020121600 06   25.5 24745 -56.6 -88.1 116  10.5   1
466920 2020121600 06   24.5 25000 -55.6 -87.5 100   6.8   1
466920 2020121600 06   23.0 25399 -55.2 -87.6 113  10.3   0
466920 2020121600 06   22.0 25692 -54.8 -86.8  99  12.8   1
466920 2020121600 06   20.5 26120 -53.5 -86.5 144   9.8   0
466920 2020121600 10   20.0 26293 -53.6 -86.4 141   7.7   0
466920 2020121600 06   18.7 26726 -53.5 -86.5 119   6.0   0
466920 2020121600 02   18.4 26840 -52.8 -86.2 124   7.5   0
466920 2020121600 02   17.5 27142 -53.8 -86.5 148  10.0   0
466920 2020121600 02   16.3 27609 -48.9 -85.0 167   9.4   0
466920 2020121600 06   15.2 28065 -49.0 -84.5 196  12.7   0
466920 2020121600 02   14.7 28294 -48.6 -84.2 197   8.7   0
466920 2020121600 06   14.6 28335 -48.7 -84.2 201   8.2   0
466920 2020121600 06   13.4 28899 -49.1 -84.7 278   5.8   0
466920 2020121600 02   12.5 29359 -50.2 -85.0 270   3.1   0
466920 2020121600 04   11.5 29931 -47.5 -84.6 297   0.6   0
466920 2020121600 06   10.5 30479 -46.5 -83.9 255   5.1   0
466920 2020121600 20    8.9 31633 -45.8 -83.5  68   3.8   0
466920 2020121612 01 1023.4 00011  15.3  14.3  72   4.3  94
466920 2020121612 10 1000.0 00205  13.7  12.8  66  11.6  94
466920 2020121612 04  955.9 00586  11.4   9.9  67  15.8  90
466920 2020121612 02  925.2 00858   9.5   9.4  73  15.2  99
466920 2020121612 10  925.0 00860   9.5   9.4  73  15.2  99
466920 2020121612 06  863.8 01426   6.7   6.5  76  13.5  98
466920 2020121612 10  850.0 01558   6.3   6.0  84  11.7  98
466920 2020121612 06  827.5 01779   5.3   5.3 106  12.6 100
466920 2020121612 02  815.5 01899   4.8   4.8 128  11.7  99
466920 2020121612 02  803.2 02021   5.5   4.6 147  10.2  93
466920 2020121612 06  786.0 02199   5.1   4.7 169   8.2  96
466920 2020121612 04  780.4 02255   4.9   4.8 183   7.9  99
466920 2020121612 06  769.6 02373   5.2   5.2 211   8.7  99
466920 2020121612 02  747.1 02613   5.2   5.2 236  12.5 100
466920 2020121612 06  741.1 02681   5.0   5.0 241  13.8 100
466920 2020121612 10  700.0 03145   2.2   2.1 249  14.9  99
466920 2020121612 06  644.1 03812  -1.5  -2.3 271  17.8  94
466920 2020121612 02  596.1 04426  -6.2  -6.2 269  21.4 100
466920 2020121612 02  583.5 04594  -7.0  -9.0 277  25.8  85
466920 2020121612 02  580.2 04637  -6.8 -12.4 278  27.2  64
466920 2020121612 02  573.7 04725  -3.7 -39.9 281  28.3   4
466920 2020121612 02  572.1 04746  -3.1 -37.8 281  28.4   4
466920 2020121612 02  562.9 04875  -1.4 -43.2 281  29.4   2
466920 2020121612 02  552.4 05025  -1.1 -44.6 282  30.0   2
466920 2020121612 06  523.1 05458  -3.1 -32.3 277  33.5   8
466920 2020121612 06  500.8 05801  -4.9 -31.3 265  32.6  10
466920 2020121612 10  500.0 05813  -5.0 -31.3 265  32.6  10
466920 2020121612 02  473.9 06231  -7.4 -37.2 273  34.8   7
466920 2020121612 06  451.7 06602 -10.3 -31.4 272  35.9  15
466920 2020121612 02  416.0 07231 -16.3 -33.2 273  35.2  21
466920 2020121612 02  401.0 07506 -16.3 -41.2 270  34.4   9
466920 2020121612 10  400.0 07526 -16.4 -41.7 270  34.4   9
466920 2020121612 02  374.1 08025 -19.7 -45.9 274  36.3   7
466920 2020121612 02  328.3 08984 -24.9 -55.5 261  36.6   4
466920 2020121612 10  300.0 09633 -30.0 -59.6 264  36.9   3
466920 2020121612 05  287.8 09924 -32.3 -60.6 267  37.6   4
466920 2020121612 10  250.0 10905 -39.8 -65.5 267  36.9   4
466920 2020121612 02  231.9 11415 -44.3 -64.1 262  35.9   9
466920 2020121612 06  225.7 11594 -45.6 -66.8 260  34.1   7
466920 2020121612 02  204.3 12251 -50.3 -75.3 276  34.2   3
466920 2020121612 06  201.9 12329 -51.0 -75.1 277  34.1   4
466920 2020121612 10  200.0 12390 -51.5 -75.2 277  34.2   4
466920 2020121612 02  161.6 13734 -64.3 -76.0 275  33.9  19
466920 2020121612 02  156.2 13940 -66.2 -73.6 275  35.3  36
466920 2020121612 02  153.0 14064 -67.2 -72.8 275  36.3  45
466920 2020121612 10  150.0 14184 -68.1 -75.5 274  35.0  35
466920 2020121612 06  139.3 14623 -70.0 -87.5 274  32.7   6
466920 2020121612 02  137.3 14710 -70.1 -89.0 273  32.4   5
466920 2020121612 03  101.7 16436 -82.5 -87.9 249  31.6  41
466920 2020121612 02  100.1 16524 -82.2 -88.2 252  31.4  37
466920 2020121612 10  100.0 16529 -82.2 -88.3 252  31.4  37
466920 2020121612 06   93.3 16922 -80.9 -89.2 262  30.8  25
466920 2020121612 02   89.3 17165 -78.0 -88.4 251  29.9  19
466920 2020121612 06   88.5 17215 -78.2 -88.5 251  30.4  19
466920 2020121612 02   80.2 17777 -79.8 -89.6 260  25.4  20
466920 2020121612 04   77.8 17950 -77.7 -89.2 263  26.7  15
466920 2020121612 06   75.0 18157 -75.9 -89.4 273  21.7  11
466920 2020121612 02   72.2 18377 -74.0 -89.2 255  15.7   8
466920 2020121612 04   71.7 18427 -74.3 -89.7 251  14.9   8
466920 2020121612 10   70.0 18558 -74.4 -89.8 239  14.7   8
466920 2020121612 02   68.5 18693 -75.3 -90.7 229  14.9   8
466920 2020121612 06   68.2 18715 -74.9 -90.5 228  14.8   8
466920 2020121612 06   63.4 19141 -72.7 -90.3 234  10.8   6
466920 2020121612 06   60.9 19376 -72.4 -90.7 266  11.6   5
466920 2020121612 02   60.2 19440 -71.5 -89.9 268  12.1   5
466920 2020121612 06   56.9 19774 -72.9 -90.5 273  17.3   6
466920 2020121612 02   55.5 19917 -72.8 -92.0 274  14.5   4
466920 2020121612 06   55.4 19937 -72.4 -92.0 273  14.0   4
466920 2020121612 02   53.6 20133 -67.5 -91.9 247  12.0   2
466920 2020121612 06   52.9 20212 -67.8 -92.6 242  11.7   2
466920 2020121612 06   50.5 20484 -65.8 -93.1 264  10.2   1
466920 2020121612 10   50.0 20548 -64.9 -92.9 262   9.2   1
466920 2020121612 06   49.7 20591 -64.3 -92.6 255   8.1   1
466920 2020121612 04   49.0 20676 -63.7 -92.0 232   6.9   1
466920 2020121612 06   48.3 20763 -64.2 -91.5 210   7.0   1
466920 2020121612 06   42.9 21482 -63.2 -90.3 191   5.1   1
466920 2020121612 06   40.9 21785 -61.6 -89.8 159   5.1   1
466920 2020121612 06   38.8 22115 -59.6 -89.4 192   6.2   1
466920 2020121612 04   36.2 22534 -57.9 -87.9  15   1.3   1
466920 2020121612 06   33.7 22998 -56.6 -87.7  34   7.1   1
466920 2020121612 02   33.5 23036 -56.3 -87.4  33   6.9   1
466920 2020121612 06   33.0 23127 -56.6 -87.1  37   5.5   1
466920 2020121612 06   30.2 23690 -57.1 -87.7 205   5.0   1
466920 2020121612 10   30.0 23731 -56.5 -87.4 209   5.3   1
466920 2020121612 06   29.7 23804 -56.4 -87.3 224   5.1   1
466920 2020121612 02   26.0 24636 -55.9 -86.6 272   1.4   1
466920 2020121612 04   25.3 24800 -56.7 -86.8 190   0.0   1
466920 2020121612 02   24.9 24906 -57.2 -87.2  69   0.5   1
466920 2020121612 04   21.0 26012 -54.4 -86.3 146   2.4   1
466920 2020121612 06   20.1 26288 -52.8 -85.8 103   9.9   0
466920 2020121612 10   20.0 26312 -52.7 -85.6 104   9.8   1
466920 2020121612 02   19.9 26330 -52.5 -85.5 103   9.4   1
466920 2020121612 06   19.3 26535 -53.5 -85.4  82   5.8   1
466920 2020121612 06   18.7 26729 -53.5 -85.6 110   5.2   1
466920 2020121612 02   18.5 26800 -53.8 -85.8 111   5.1   1
466920 2020121612 02   17.7 27087 -50.0 -84.9  86   1.7   0
466920 2020121612 04   17.0 27370 -51.1 -84.3  26   2.2   1
466920 2020121612 02   16.2 27679 -52.1 -85.3  17   4.4   0
466920 2020121612 06   16.1 27719 -51.3 -85.2  24   5.0   0
466920 2020121612 06   15.3 28066 -47.5 -83.6  63   8.9   0
466920 2020121612 06   14.7 28297 -45.9 -82.7 112   8.7   0
466920 2020121612 02   14.4 28449 -45.2 -82.2 110  10.6   0
466920 2020121612 04   14.1 28587 -46.2 -82.3 109  12.0   0
466920 2020121612 06   13.0 29149 -46.4 -82.9 107  10.0   0
466920 2020121612 06   12.2 29544 -46.5 -82.4 147   7.2   0
466920 2020121612 06   11.7 29813 -47.7 -83.0 155  11.1   0
466920 2020121612 06   11.2 30141 -48.0 -83.2 194   8.9   0
466920 2020121612 02   10.8 30364 -48.6 -83.7 194   7.6   0
466920 2020121612 20    9.5 31174 -46.1 -82.9 216   3.1   0
466920 2020121700 01 1023.1 00011  15.3  14.3  70   3.4  94
466920 2020121700 10 1000.0 00204  13.7  12.6  80  10.1  93
466920 2020121700 02  957.9 00566  11.0  11.0  71  14.5 100
466920 2020121700 06  933.6 00780   9.9   9.9  75  16.3 100
466920 2020121700 10  925.0 00857   9.5   9.5  75  16.0 100
466920 2020121700 06  853.2 01525   6.4   6.4  91  13.0 100
466920 2020121700 10  850.0 01555   6.3   6.3  93  12.9 100
466920 2020121700 06  824.6 01804   5.3   5.3 118  12.5 100
466920 2020121700 02  823.5 01815   5.3   5.2 120  12.5  99
466920 2020121700 06  799.6 02057   6.2   4.7 161   8.5  90
466920 2020121700 02  797.5 02079   6.4   5.3 167   7.8  92
466920 2020121700 04  788.3 02174   6.1   5.8 198   6.4  98
466920 2020121700 02  785.6 02201   5.9   5.9 209   6.6 100
466920 2020121700 06  781.4 02246   6.2   6.0 222   7.4  98
466920 2020121700 02  701.8 03122   1.9   1.9 259  16.3 100
466920 2020121700 10  700.0 03143   1.9   1.0 259  16.4  93
466920 2020121700 06  692.4 03231   1.8  -1.0 263  17.3  81
466920 2020121700 02  684.4 03325   1.4  -3.5 265  17.7  69
466920 2020121700 02  683.8 03332   1.4  -3.5 265  17.7  69
466920 2020121700 02  620.8 04101  -5.8  -5.8 268  18.8 100
466920 2020121700 04  615.1 04172  -6.3  -6.3 266  19.0 100
466920 2020121700 02  594.1 04446  -8.0  -8.0 271  24.5 100
466920 2020121700 02  593.1 04459  -8.2  -9.1 272  25.1  93
466920 2020121700 02  591.5 04478  -5.5 -16.7 273  26.2  40
466920 2020121700 04  585.7 04556  -1.8 -29.6 275  28.1   9
466920 2020121700 02  584.1 04578  -1.3 -33.0 275  28.2   6
466920 2020121700 02  577.4 04669  -1.9 -35.9 275  28.2   5
466920 2020121700 02  568.5 04794  -2.3 -16.0 274  28.7  34
466920 2020121700 02  563.4 04864  -2.3 -18.8 275  28.9  27
466920 2020121700 02  510.0 05649  -5.7 -24.9 273  30.3  20
466920 2020121700 02  505.0 05725  -4.8 -27.4 276  30.7  15
466920 2020121700 10  500.0 05805  -5.4 -26.2 278  30.6  17
466920 2020121700 06  498.6 05828  -5.6 -26.3 278  30.6  17
466920 2020121700 06  421.8 07114 -14.1 -39.0 260  35.4  10
466920 2020121700 10  400.0 07515 -17.0 -40.1 267  36.3  11
466920 2020121700 04  394.0 07631 -18.1 -39.0 267  37.0  14
466920 2020121700 02  393.7 07638 -18.1 -39.2 267  37.0  14
466920 2020121700 02  384.9 07804 -17.9 -45.0 273  35.1   7
466920 2020121700 06  335.7 08811 -24.6 -50.0 277  36.1   7
466920 2020121700 02  326.2 09022 -26.3 -50.4 276  36.7   8
466920 2020121700 10  300.0 09620 -29.1 -55.3 268  35.8   6
466920 2020121700 02  294.3 09758 -29.8 -58.0 268  36.0   4
466920 2020121700 05  267.2 10437 -35.9 -56.3 261  37.5  10
466920 2020121700 10  250.0 10897 -40.2 -61.7 265  35.3   8
466920 2020121700 02  248.3 10943 -40.6 -62.7 266  35.1   7
466920 2020121700 06  228.6 11503 -44.6 -66.1 258  33.5   7
466920 2020121700 10  200.0 12381 -51.8 -72.7 265  33.5   6
466920 2020121700 02  163.6 13652 -63.2 -76.5 260  35.3  15
466920 2020121700 10  150.0 14178 -67.4 -81.1 268  35.1  13
466920 2020121700 02  143.2 14458 -69.1 -87.1 272  35.6   6
466920 2020121700 06  139.5 14613 -70.6 -87.0 272  36.0   8
466920 2020121700 02  110.1 15978 -80.1 -87.1 264  36.4  32
466920 2020121700 06  109.5 16009 -80.1 -87.0 265  36.5  33
466920 2020121700 12  100.0 16524 -78.4 -88.5 264  29.8  19
466920 2020121700 06   93.5 16907 -80.8 -88.9 269  26.4  26
466920 2020121700 04   91.3 17039 -81.6 -89.1 263  26.0  28
466920 2020121700 06   82.3 17623 -82.8 -89.2 249  32.9  35
466920 2020121700 03   76.2 18049 -84.9 -90.0 260  28.2  42
466920 2020121700 06   73.5 18247 -83.8 -90.8 258  24.5  30
466920 2020121700 02   73.2 18274 -83.5 -91.2 259  24.1  27
466920 2020121700 02   72.1 18356 -78.4 -88.9 262  23.9  18
466920 2020121700 10   70.0 18525 -76.5 -89.8 276  24.4  11
466920 2020121700 06   66.7 18802 -74.4 -91.3 289  19.5   6
466920 2020121700 02   66.0 18867 -74.1 -91.5 289  18.3   6
466920 2020121700 06   63.7 19074 -70.9 -92.2 287  15.9   3
466920 2020121700 02   62.8 19161 -68.5 -92.1 279  14.9   2
466920 2020121700 06   61.1 19325 -69.0 -92.3 263  14.2   2
466920 2020121700 06   57.1 19736 -65.9 -90.8 297   9.9   2
466920 2020121700 02   55.7 19881 -64.8 -90.5 277   6.9   1
466920 2020121700 06   52.5 20248 -65.1 -90.0 219   7.4   2
466920 2020121700 06   50.5 20473 -66.9 -90.0 223   7.6   2
466920 2020121700 10   50.0 20540 -67.5 -90.3 230   7.5   2
466920 2020121700 02   49.3 20628 -67.8 -90.9 246   5.6   2
466920 2020121700 04   48.2 20757 -65.8 -90.8 265   2.8   2
466920 2020121700 06   46.3 21004 -65.7 -91.0 284   7.1   2
466920 2020121700 06   45.3 21135 -64.8 -91.0 282   5.8   1
466920 2020121700 06   43.3 21420 -62.2 -90.2 192   5.5   1
466920 2020121700 06   42.6 21518 -62.2 -89.8 186   7.0   1
466920 2020121700 06   41.5 21675 -61.2 -89.8 214   5.1   1
466920 2020121700 02   40.9 21767 -60.3 -89.1 239   3.5   1
466920 2020121700 06   36.8 22420 -61.5 -88.9 205   5.1   1
466920 2020121700 02   36.7 22435 -61.6 -89.0 205   5.3   1
466920 2020121700 06   36.0 22557 -61.5 -89.2 194   5.0   1
466920 2020121700 04   33.3 23041 -60.4 -88.9 119   0.3   1
466920 2020121700 02   32.0 23287 -58.6 -88.2  61   4.9   1
466920 2020121700 06   32.0 23297 -58.6 -88.2  61   5.0   1
466920 2020121700 06   30.9 23526 -59.1 -87.9  67   8.9   1
466920 2020121700 10   30.0 23698 -58.5 -88.0  85  10.1   1
466920 2020121700 04   28.9 23925 -57.2 -87.7 105  14.2   1
466920 2020121700 06   28.4 24036 -55.9 -87.3 113  13.0   1
466920 2020121700 06   27.2 24322 -54.4 -86.2  93  10.8   1
466920 2020121700 06   24.9 24896 -55.0 -85.8 133  12.2   1
466920 2020121700 06   23.7 25215 -54.9 -86.3 132  12.4   1
466920 2020121700 06   22.6 25521 -53.4 -85.5 162   9.5   1
466920 2020121700 02   21.5 25840 -52.5 -84.9 141   8.8   1
466920 2020121700 06   21.4 25872 -52.6 -84.9 140   8.9   1
466920 2020121700 02   20.5 26143 -52.9 -85.4 159  10.7   1
466920 2020121700 16   20.0 26295 -51.5 -84.9 177   8.8   0
466920 2020121700 06   19.0 26635 -49.9 -84.1 177  10.0   0
466920 2020121700 06   18.4 26826 -48.1 -83.8 155  12.2   0
466920 2020121700 02   17.4 27205 -44.1 -81.5 160  11.9   0
466920 2020121700 06   16.4 27608 -45.2 -81.9 167   6.8   0
466920 2020121700 06   14.6 28378 -46.8 -82.6 250   8.4   0
466920 2020121700 06   13.8 28761 -47.0 -82.4 275   5.0   0
466920 2020121700 06   11.7 29814 -47.8 -83.3 225   5.0   0
466920 2020121700 06   11.2 30104 -48.2 -83.1 236   5.1   0
466920 2020121700 04   10.7 30420 -48.5 -83.4 170   1.0   0
466920 2020121700 12   10.0 30881 -48.9 -83.6 155   3.5   0
466920 2020121700 06    9.8 30987 -48.2 -83.6 165   5.1   0
466920 2020121700 06    9.4 31285 -48.0 -83.4 178   9.0   0
466920 2020121700 04    9.2 31440 -47.4 -83.2 167  10.5   0
466920 2020121700 20    8.5 31994 -47.9 -83.2 123   6.4   0
466920 2020121712 01 1019.9 00011  17.8  15.1  60   2.2  84
466920 2020121712 10 1000.0 00180  16.3  13.9  73   7.4  85
466920 2020121712 06  955.8 00565  13.7  12.5  92  13.9  92
466920 2020121712 10  925.0 00838  11.8  11.6 100  14.4  99
466920 2020121712 06  892.0 01144  10.6  10.4 112  14.3  98
466920 2020121712 02  885.5 01204  10.3   9.9 118  14.6  97
466920 2020121712 04  874.2 01311  10.6   9.2 131  15.8  90
466920 2020121712 02  863.9 01408  11.4   7.9 138  13.9  78
466920 2020121712 10  850.0 01545  10.1   7.7 146  10.5  84
466920 2020121712 06  844.2 01603   9.9   7.5 150   9.7  85
466920 2020121712 06  823.9 01806   8.8   6.8 179   5.1  87
466920 2020121712 02  820.9 01832   8.4   6.8 187   4.3  89
466920 2020121712 04  816.9 01875   8.7   6.5 207   3.8  86
466920 2020121712 06  811.9 01926   8.5   6.4 239   5.1  86
466920 2020121712 02  803.8 02009   9.7   6.0 246   7.9  77
466920 2020121712 02  723.5 02875   3.2   3.1 254  12.1  99
466920 2020121712 02  709.4 03035   3.0   0.4 246  12.0  83
466920 2020121712 10  700.0 03144   2.0   0.6 246  11.8  90
466920 2020121712 02  634.2 03935  -1.3  -2.9 266  19.0  89
466920 2020121712 02  600.0 04374  -4.7  -4.8 261  25.8  98
466920 2020121712 02  595.9 04428  -2.5 -11.0 262  26.6  51
466920 2020121712 02  592.1 04480  -2.4 -14.4 264  27.4  39
466920 2020121712 06  566.5 04830  -2.9 -22.4 273  30.6  20
466920 2020121712 02  557.7 04954  -3.4 -28.7 275  30.3  12
466920 2020121712 02  551.2 05046  -4.2 -16.4 271  29.5  38
466920 2020121712 02  536.9 05255  -3.2 -29.2 269  29.3  11
466920 2020121712 02  503.8 05755  -5.9 -26.0 263  28.7  18
466920 2020121712 10  500.0 05813  -6.4 -27.0 262  27.7  17
466920 2020121712 02  496.0 05876  -6.1 -34.0 261  27.1   9
466920 2020121712 04  467.8 06330  -9.9 -31.5 263  26.3  15
466920 2020121712 02  453.8 06564 -11.9 -37.1 259  28.8  10
466920 2020121712 02  440.9 06785 -10.7 -40.2 258  31.7   6
466920 2020121712 06  431.6 06949 -11.9 -37.5 256  30.9  10
466920 2020121712 10  400.0 07525 -16.0 -40.7 262  33.3  10
466920 2020121712 04  392.7 07664 -16.6 -40.4 263  34.7  10
466920 2020121712 10  300.0 09638 -29.2 -57.0 268  31.8   5
466920 2020121712 06  296.7 09714 -29.9 -57.1 269  31.3   5
466920 2020121712 02  275.8 10230 -33.2 -62.6 268  32.7   3
466920 2020121712 10  250.0 10910 -39.2 -65.4 266  32.5   4
466920 2020121712 02  234.7 11340 -43.3 -67.0 265  32.5   5
466920 2020121712 10  200.0 12398 -52.0 -72.9 263  34.0   6
466920 2020121712 06  183.8 12939 -56.9 -72.0 256  35.2  13
466920 2020121712 02  168.2 13491 -61.2 -76.9 264  35.9  11
466920 2020121712 05  154.2 14026 -66.3 -75.6 267  38.8  27
466920 2020121712 02  150.4 14176 -67.8 -76.0 268  37.5  31
466920 2020121712 10  150.0 14193 -67.9 -76.3 268  37.4  30
466920 2020121712 03  104.8 16266 -83.1 -89.5 253  37.0  34
466920 2020121712 02  100.1 16523 -82.1 -89.2 251  37.6  31
466920 2020121712 10  100.0 16529 -82.1 -89.2 251  37.6  31
466920 2020121712 06   91.6 17021 -81.8 -89.0 271  31.8  31
466920 2020121712 02   84.4 17477 -83.7 -89.8 271  32.4  36
466920 2020121712 06   77.8 17933 -78.4 -88.7 279  27.8  18
466920 2020121712 02   77.0 17996 -78.6 -89.8 281  26.0  16
466920 2020121712 06   74.8 18164 -74.3 -89.2 279  20.1   9
466920 2020121712 02   72.2 18369 -71.4 -90.0 253  17.5   5
466920 2020121712 06   71.1 18462 -71.5 -90.6 242  17.3   4
466920 2020121712 10   70.0 18551 -72.1 -91.6 240  16.0   4
466920 2020121712 02   68.1 18718 -70.0 -90.4 243  12.3   4
466920 2020121712 06   66.0 18897 -70.6 -90.0 235  10.5   4
466920 2020121712 06   61.6 19306 -72.6 -89.1 205  11.1   7
466920 2020121712 02   58.7 19585 -74.7 -89.5 223  12.1   9
466920 2020121712 06   56.3 19831 -73.9 -90.2 250  15.4   7
466920 2020121712 06   53.5 20124 -72.7 -90.6 248  18.5   5
466920 2020121712 02   52.7 20223 -73.1 -92.2 252  17.9   4
466920 2020121712 06   50.9 20431 -63.9 -94.6 277  14.3   0
466920 2020121712 02   50.7 20449 -63.1 -94.7 277  13.4   0
